Site ID,M35/7281
Site Name,M35/7281
Site ID,SampleID,Collection Date,Measurement,Value,Units
"M35/7281","181439903","25-Jul 2017 10:30am","Conductivity (Field)","151.40","mS/m"
"M35/7281","181439903","25-Jul 2017 10:30am","Difference in Ion Balance","1.340","%"
"M35/7281","181439903","25-Jul 2017 10:30am","Dissolved Oxygen","7.270","mg/L"
"M35/7281","181439903","25-Jul 2017 10:30am","Dissolved Oxygen Saturation","69.900","%"
"M35/7281","181439903","25-Jul 2017 10:30am","E. coli","<1","MPN/100mL"
"M35/7281","181439903","25-Jul 2017 10:30am","Hardness, Total","55.000","g/m3 as CaCO3"
"M35/7281","181439903","25-Jul 2017 10:30am","Magnesium, Dissolved","2.400","mg/L"
"M35/7281","181439903","25-Jul 2017 10:30am","Nitrate Nitrogen","1.270","mg/L"
"M35/7281","181439903","25-Jul 2017 10:30am","Oxidation Reduction Potential","136.400","mV"
"M35/7281","181439903","25-Jul 2017 10:30am","pH","7.2",""
"M35/7281","181439903","25-Jul 2017 10:30am","pH (Field)","6.77",""
"M35/7281","181439903","25-Jul 2017 10:30am","Potassium, Dissolved","1.020","mg/L"
"M35/7281","181439903","25-Jul 2017 10:30am","Silica, Reactive","13.700","mg/L  as SiO2"
"M35/7281","181439903","25-Jul 2017 10:30am","Sodium, Dissolved","7.700","mg/L"
"M35/7281","181439903","25-Jul 2017 10:30am","Sulphate","9.300","mg/L"
"M35/7281","181439903","25-Jul 2017 10:30am","Sum of anions","1.510","meq/L"
"M35/7281","181439903","25-Jul 2017 10:30am","Sum of cations","1.470","meq/L"
"M35/7281","181439903","25-Jul 2017 10:30am","Total Coliforms","<1.00","number/100mL"
"M35/7281","181439903","25-Jul 2017 10:30am","Water Temperature (Field)","13.2","C"
"M35/7281","176522908","27-Apr 2017 13:10pm","Alkalinity, Total","54.0","g/m3 as CaCO3"
"M35/7281","176522908","27-Apr 2017 13:10pm","Bicarbonate","65.000","mg/L  at 25°C"
"M35/7281","176522908","27-Apr 2017 13:10pm","Calcium, Dissolved","18.800","mg/L"
"M35/7281","176522908","27-Apr 2017 13:10pm","Chloride","5.400","mg/L"
"M35/7281","176522908","27-Apr 2017 13:10pm","Conductivity","15.5","mS/m"
"M35/7281","176522908","27-Apr 2017 13:10pm","Conductivity (Field)","15.29","mS/m"
"M35/7281","176522908","27-Apr 2017 13:10pm","Difference in Ion Balance","0.580","%"
"M35/7281","176522908","27-Apr 2017 13:10pm","Dissolved Oxygen","6.280","mg/L"
"M35/7281","176522908","27-Apr 2017 13:10pm","Dissolved Oxygen Saturation","60.000","%"
"M35/7281","176522908","27-Apr 2017 13:10pm","E. coli","<1","MPN/100mL"
"M35/7281","176522908","27-Apr 2017 13:10pm","Hardness, Total","57.000","g/m3 as CaCO3"
"M35/7281","176522908","27-Apr 2017 13:10pm","Magnesium, Dissolved","2.500","mg/L"
"M35/7281","176522908","27-Apr 2017 13:10pm","Nitrate Nitrogen","1.290","mg/L"
"M35/7281","176522908","27-Apr 2017 13:10pm","Oxidation Reduction Potential","218.900","mV"
"M35/7281","176522908","27-Apr 2017 13:10pm","pH","7.5",""
"M35/7281","176522908","27-Apr 2017 13:10pm","pH (Field)","6.60",""
"M35/7281","176522908","27-Apr 2017 13:10pm","Potassium, Dissolved","1.020","mg/L"
"M35/7281","176522908","27-Apr 2017 13:10pm","Silica, Reactive","12.800","mg/L  as SiO2"
"M35/7281","176522908","27-Apr 2017 13:10pm","Sodium, Dissolved","7.600","mg/L"
"M35/7281","176522908","27-Apr 2017 13:10pm","Sulphate","9.500","mg/L"
"M35/7281","176522908","27-Apr 2017 13:10pm","Sum of anions","1.510","meq/L"
"M35/7281","176522908","27-Apr 2017 13:10pm","Sum of cations","1.500","meq/L"
"M35/7281","176522908","27-Apr 2017 13:10pm","Total Coliforms","<1.00","number/100mL"
"M35/7281","176522908","27-Apr 2017 13:10pm","Water Temperature (Field)","13.3","C"
"M35/7281","171075408","19-Jan 2017 13:15pm","Alkalinity, Total","53.0","g/m3 as CaCO3"
"M35/7281","171075408","19-Jan 2017 13:15pm","Bicarbonate","64.000","mg/L  at 25°C"
"M35/7281","171075408","19-Jan 2017 13:15pm","Calcium, Dissolved","19.500","mg/L"
"M35/7281","171075408","19-Jan 2017 13:15pm","Chloride","5.500","mg/L"
"M35/7281","171075408","19-Jan 2017 13:15pm","Conductivity","15.5","mS/m"
"M35/7281","171075408","19-Jan 2017 13:15pm","Conductivity (Field)","14.43","mS/m"
"M35/7281","171075408","19-Jan 2017 13:15pm","Difference in Ion Balance","0.880","%"
"M35/7281","171075408","19-Jan 2017 13:15pm","Dissolved Oxygen","7.520","mg/L"
"M35/7281","171075408","19-Jan 2017 13:15pm","Dissolved Oxygen Saturation","76.600","%"
"M35/7281","171075408","19-Jan 2017 13:15pm","E. coli","<1","MPN/100mL"
"M35/7281","171075408","19-Jan 2017 13:15pm","Hardness, Total","58.000","g/m3 as CaCO3"
"M35/7281","171075408","19-Jan 2017 13:15pm","Magnesium, Dissolved","2.300","mg/L"
"M35/7281","171075408","19-Jan 2017 13:15pm","Nitrate Nitrogen","1.330","mg/L"
"M35/7281","171075408","19-Jan 2017 13:15pm","Oxidation Reduction Potential","353.200","mV"
"M35/7281","171075408","19-Jan 2017 13:15pm","pH","7.2",""
"M35/7281","171075408","19-Jan 2017 13:15pm","pH (Field)","7.01",""
"M35/7281","171075408","19-Jan 2017 13:15pm","Potassium, Dissolved","1.020","mg/L"
"M35/7281","171075408","19-Jan 2017 13:15pm","Silica, Reactive","13.600","mg/L  as SiO2"
"M35/7281","171075408","19-Jan 2017 13:15pm","Sodium, Dissolved","8.000","mg/L"
"M35/7281","171075408","19-Jan 2017 13:15pm","Sulphate","9.600","mg/L"
"M35/7281","171075408","19-Jan 2017 13:15pm","Sum of anions","1.510","meq/L"
"M35/7281","171075408","19-Jan 2017 13:15pm","Sum of cations","1.530","meq/L"
"M35/7281","171075408","19-Jan 2017 13:15pm","Total Coliforms","<1.00","number/100mL"
"M35/7281","171075408","19-Jan 2017 13:15pm","Water Temperature (Field)","14.7","C"
"M35/7281","167159601","27-Oct 2016 14:00pm","Alkalinity, Total","54.0","g/m3 as CaCO3"
"M35/7281","167159601","27-Oct 2016 14:00pm","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/7281","167159601","27-Oct 2016 14:00pm","Bicarbonate","66.000","mg/L  at 25°C"
"M35/7281","167159601","27-Oct 2016 14:00pm","Calcium, Dissolved","19.400","mg/L"
"M35/7281","167159601","27-Oct 2016 14:00pm","Chloride","6.000","mg/L"
"M35/7281","167159601","27-Oct 2016 14:00pm","Conductivity","15.8","mS/m"
"M35/7281","167159601","27-Oct 2016 14:00pm","Conductivity (Field)","15.50","mS/m"
"M35/7281","167159601","27-Oct 2016 14:00pm","Difference in Ion Balance","2.000","%"
"M35/7281","167159601","27-Oct 2016 14:00pm","Dissolved Oxygen","7.200","mg/L"
"M35/7281","167159601","27-Oct 2016 14:00pm","Dissolved Oxygen Saturation","69.000","%"
"M35/7281","167159601","27-Oct 2016 14:00pm","Dissolved Reactive Phosphorus","0.0024","mg/L"
"M35/7281","167159601","27-Oct 2016 14:00pm","E. coli","<1","MPN/100mL"
"M35/7281","167159601","27-Oct 2016 14:00pm","Hardness, Total","58.000","g/m3 as CaCO3"
"M35/7281","167159601","27-Oct 2016 14:00pm","Iron, Dissolved","0.030","mg/L"
"M35/7281","167159601","27-Oct 2016 14:00pm","Magnesium, Dissolved","2.400","mg/L"
"M35/7281","167159601","27-Oct 2016 14:00pm","Manganese, Dissolved","0.0019","mg/L"
"M35/7281","167159601","27-Oct 2016 14:00pm","Nitrate Nitrogen","1.490","mg/L"
"M35/7281","167159601","27-Oct 2016 14:00pm","Oxidation Reduction Potential","148.400","mV"
"M35/7281","167159601","27-Oct 2016 14:00pm","pH","7.3",""
"M35/7281","167159601","27-Oct 2016 14:00pm","pH (Field)","6.76",""
"M35/7281","167159601","27-Oct 2016 14:00pm","Potassium, Dissolved","1.000","mg/L"
"M35/7281","167159601","27-Oct 2016 14:00pm","Silica, Reactive","14.400","mg/L  as SiO2"
"M35/7281","167159601","27-Oct 2016 14:00pm","Sodium, Dissolved","7.200","mg/L"
"M35/7281","167159601","27-Oct 2016 14:00pm","Sulphate","10.100","mg/L"
"M35/7281","167159601","27-Oct 2016 14:00pm","Sum of anions","1.560","meq/L"
"M35/7281","167159601","27-Oct 2016 14:00pm","Sum of cations","1.500","meq/L"
"M35/7281","167159601","27-Oct 2016 14:00pm","Total Coliforms","<1.00","number/100mL"
"M35/7281","167159601","27-Oct 2016 14:00pm","Water Temperature (Field)","13.3","C"
"M35/7281","161582707","14-Jul 2016 14:00pm","Alkalinity, Total","54.0","g/m3 as CaCO3"
"M35/7281","161582707","14-Jul 2016 14:00pm","Bicarbonate","66.000","mg/L  at 25°C"
"M35/7281","161582707","14-Jul 2016 14:00pm","Calcium, Dissolved","22.000","mg/L"
"M35/7281","161582707","14-Jul 2016 14:00pm","Chloride","6.400","mg/L"
"M35/7281","161582707","14-Jul 2016 14:00pm","Conductivity","16.5","mS/m"
"M35/7281","161582707","14-Jul 2016 14:00pm","Conductivity (Field)","11.64","mS/m"
"M35/7281","161582707","14-Jul 2016 14:00pm","Difference in Ion Balance","2.100","%"
"M35/7281","161582707","14-Jul 2016 14:00pm","Dissolved Oxygen","7.040","mg/L"
"M35/7281","161582707","14-Jul 2016 14:00pm","Dissolved Oxygen Saturation","68.600","%"
"M35/7281","161582707","14-Jul 2016 14:00pm","E. coli","<1","MPN/100mL"
"M35/7281","161582707","14-Jul 2016 14:00pm","Hardness, Total","65.000","g/m3 as CaCO3"
"M35/7281","161582707","14-Jul 2016 14:00pm","Magnesium, Dissolved","2.700","mg/L"
"M35/7281","161582707","14-Jul 2016 14:00pm","Nitrate Nitrogen","1.660","mg/L"
"M35/7281","161582707","14-Jul 2016 14:00pm","Oxidation Reduction Potential","248.700","mV"
"M35/7281","161582707","14-Jul 2016 14:00pm","pH","7.2",""
"M35/7281","161582707","14-Jul 2016 14:00pm","pH (Field)","6.57",""
"M35/7281","161582707","14-Jul 2016 14:00pm","Potassium, Dissolved","1.100","mg/L"
"M35/7281","161582707","14-Jul 2016 14:00pm","Silica, Reactive","13.400","mg/L  as SiO2"
"M35/7281","161582707","14-Jul 2016 14:00pm","Sodium, Dissolved","8.500","mg/L"
"M35/7281","161582707","14-Jul 2016 14:00pm","Sulphate","11.800","mg/L"
"M35/7281","161582707","14-Jul 2016 14:00pm","Sum of anions","1.620","meq/L"
"M35/7281","161582707","14-Jul 2016 14:00pm","Sum of cations","1.690","meq/L"
"M35/7281","161582707","14-Jul 2016 14:00pm","Total Coliforms","<1.00","number/100mL"
"M35/7281","161582707","14-Jul 2016 14:00pm","Water Temperature (Field)","13.2","C"
"M35/7281","152766203","21-Jan 2016 11:00am","Alkalinity, Total","55.0","g/m3 as CaCO3"
"M35/7281","152766203","21-Jan 2016 11:00am","Bicarbonate","67.000","mg/L  at 25°C"
"M35/7281","152766203","21-Jan 2016 11:00am","Calcium, Dissolved","22.000","mg/L"
"M35/7281","152766203","21-Jan 2016 11:00am","Chloride","7.700","mg/L"
"M35/7281","152766203","21-Jan 2016 11:00am","Conductivity","17.0","mS/m"
"M35/7281","152766203","21-Jan 2016 11:00am","Conductivity (Field)","16.58","mS/m"
"M35/7281","152766203","21-Jan 2016 11:00am","Difference in Ion Balance","0.770","%"
"M35/7281","152766203","21-Jan 2016 11:00am","Dissolved Oxygen","6.910","mg/L"
"M35/7281","152766203","21-Jan 2016 11:00am","Dissolved Oxygen Saturation","66.400","%"
"M35/7281","152766203","21-Jan 2016 11:00am","E. coli","<1","MPN/100mL"
"M35/7281","152766203","21-Jan 2016 11:00am","Hardness, Total","65.000","g/m3 as CaCO3"
"M35/7281","152766203","21-Jan 2016 11:00am","Magnesium, Dissolved","2.700","mg/L"
"M35/7281","152766203","21-Jan 2016 11:00am","Nitrate Nitrogen","2.000","mg/L"
"M35/7281","152766203","21-Jan 2016 11:00am","pH","7.2",""
"M35/7281","152766203","21-Jan 2016 11:00am","Potassium, Dissolved","1.080","mg/L"
"M35/7281","152766203","21-Jan 2016 11:00am","Silica, Reactive","14.200","mg/L  as SiO2"
"M35/7281","152766203","21-Jan 2016 11:00am","Sodium, Dissolved","7.900","mg/L"
"M35/7281","152766203","21-Jan 2016 11:00am","Sulphate","11.500","mg/L"
"M35/7281","152766203","21-Jan 2016 11:00am","Sum of anions","1.700","meq/L"
"M35/7281","152766203","21-Jan 2016 11:00am","Sum of cations","1.670","meq/L"
"M35/7281","152766203","21-Jan 2016 11:00am","Total Coliforms","<1.00","number/100mL"
"M35/7281","152766203","21-Jan 2016 11:00am","Water Temperature (Field)","13.5","C"
"M35/7281","148753304","12-Oct 2015 13:40pm","Alkalinity, Total","53.0","g/m3 as CaCO3"
"M35/7281","148753304","12-Oct 2015 13:40pm","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/7281","148753304","12-Oct 2015 13:40pm","Bicarbonate","65.000","mg/L  at 25°C"
"M35/7281","148753304","12-Oct 2015 13:40pm","Calcium, Dissolved","23.000","mg/L"
"M35/7281","148753304","12-Oct 2015 13:40pm","Chloride","8.700","mg/L"
"M35/7281","148753304","12-Oct 2015 13:40pm","Conductivity","18.2","mS/m"
"M35/7281","148753304","12-Oct 2015 13:40pm","Conductivity (Field)","17.70","mS/m"
"M35/7281","148753304","12-Oct 2015 13:40pm","Difference in Ion Balance","1.690","%"
"M35/7281","148753304","12-Oct 2015 13:40pm","Dissolved Oxygen","7.170","mg/L"
"M35/7281","148753304","12-Oct 2015 13:40pm","Dissolved Oxygen Saturation","68.300","%"
"M35/7281","148753304","12-Oct 2015 13:40pm","Dissolved Reactive Phosphorus","0.0036","mg/L"
"M35/7281","148753304","12-Oct 2015 13:40pm","E. coli","<1","MPN/100mL"
"M35/7281","148753304","12-Oct 2015 13:40pm","Hardness, Total","69.000","g/m3 as CaCO3"
"M35/7281","148753304","12-Oct 2015 13:40pm","Iron, Dissolved","<0.020","mg/L"
"M35/7281","148753304","12-Oct 2015 13:40pm","Magnesium, Dissolved","2.800","mg/L"
"M35/7281","148753304","12-Oct 2015 13:40pm","Manganese, Dissolved","0.0015","mg/L"
"M35/7281","148753304","12-Oct 2015 13:40pm","Nitrate Nitrogen","2.400","mg/L"
"M35/7281","148753304","12-Oct 2015 13:40pm","pH","7.2",""
"M35/7281","148753304","12-Oct 2015 13:40pm","pH (Field)","7.10",""
"M35/7281","148753304","12-Oct 2015 13:40pm","Potassium, Dissolved","1.200","mg/L"
"M35/7281","148753304","12-Oct 2015 13:40pm","Silica, Reactive","14.300","mg/L  as SiO2"
"M35/7281","148753304","12-Oct 2015 13:40pm","Sodium, Dissolved","9.100","mg/L"
"M35/7281","148753304","12-Oct 2015 13:40pm","Sulphate","13.100","mg/L"
"M35/7281","148753304","12-Oct 2015 13:40pm","Sum of anions","1.760","meq/L"
"M35/7281","148753304","12-Oct 2015 13:40pm","Sum of cations","1.820","meq/L"
"M35/7281","148753304","12-Oct 2015 13:40pm","Total Coliforms","<1.00","number/100mL"
"M35/7281","148753304","12-Oct 2015 13:40pm","Water Temperature (Field)","13.1","C"
"M35/7281","144629008","02-Jul 2015 15:15pm","Alkalinity, Total","53.0","g/m3 as CaCO3"
"M35/7281","144629008","02-Jul 2015 15:15pm","Bicarbonate","64.000","mg/L  at 25°C"
"M35/7281","144629008","02-Jul 2015 15:15pm","Calcium, Dissolved","24.000","mg/L"
"M35/7281","144629008","02-Jul 2015 15:15pm","Chloride","10.400","mg/L"
"M35/7281","144629008","02-Jul 2015 15:15pm","Conductivity","19.2","mS/m"
"M35/7281","144629008","02-Jul 2015 15:15pm","Conductivity (Field)","19.05","mS/m"
"M35/7281","144629008","02-Jul 2015 15:15pm","Difference in Ion Balance","0.120","%"
"M35/7281","144629008","02-Jul 2015 15:15pm","Dissolved Oxygen","7.050","mg/L"
"M35/7281","144629008","02-Jul 2015 15:15pm","Dissolved Oxygen Saturation","67.000","%"
"M35/7281","144629008","02-Jul 2015 15:15pm","E. coli","<1","MPN/100mL"
"M35/7281","144629008","02-Jul 2015 15:15pm","Hardness, Total","71.000","g/m3 as CaCO3"
"M35/7281","144629008","02-Jul 2015 15:15pm","Magnesium, Dissolved","2.900","mg/L"
"M35/7281","144629008","02-Jul 2015 15:15pm","Nitrate Nitrogen","3.000","mg/L"
"M35/7281","144629008","02-Jul 2015 15:15pm","pH","7.5",""
"M35/7281","144629008","02-Jul 2015 15:15pm","pH (Field)","6.26",""
"M35/7281","144629008","02-Jul 2015 15:15pm","Potassium, Dissolved","1.170","mg/L"
"M35/7281","144629008","02-Jul 2015 15:15pm","Silica, Reactive","13.600","mg/L  as SiO2"
"M35/7281","144629008","02-Jul 2015 15:15pm","Sodium, Dissolved","8.800","mg/L"
"M35/7281","144629008","02-Jul 2015 15:15pm","Sulphate","12.900","mg/L"
"M35/7281","144629008","02-Jul 2015 15:15pm","Sum of anions","1.830","meq/L"
"M35/7281","144629008","02-Jul 2015 15:15pm","Sum of cations","1.840","meq/L"
"M35/7281","144629008","02-Jul 2015 15:15pm","Total Coliforms","<1.00","number/100mL"
"M35/7281","144629008","02-Jul 2015 15:15pm","Water Temperature (Field)","13.1","C"
"M35/7281","144629007","02-Jul 2015 15:10pm","Alkalinity, Total","52.0","g/m3 as CaCO3"
"M35/7281","144629007","02-Jul 2015 15:10pm","Bicarbonate","63.000","mg/L  at 25°C"
"M35/7281","144629007","02-Jul 2015 15:10pm","Calcium, Dissolved","24.000","mg/L"
"M35/7281","144629007","02-Jul 2015 15:10pm","Chloride","10.400","mg/L"
"M35/7281","144629007","02-Jul 2015 15:10pm","Conductivity","19.1","mS/m"
"M35/7281","144629007","02-Jul 2015 15:10pm","Conductivity (Field)","19.05","mS/m"
"M35/7281","144629007","02-Jul 2015 15:10pm","Difference in Ion Balance","1.400","%"
"M35/7281","144629007","02-Jul 2015 15:10pm","Dissolved Oxygen","7.050","mg/L"
"M35/7281","144629007","02-Jul 2015 15:10pm","Dissolved Oxygen Saturation","67.000","%"
"M35/7281","144629007","02-Jul 2015 15:10pm","E. coli","<1","MPN/100mL"
"M35/7281","144629007","02-Jul 2015 15:10pm","Hardness, Total","73.000","g/m3 as CaCO3"
"M35/7281","144629007","02-Jul 2015 15:10pm","Magnesium, Dissolved","2.900","mg/L"
"M35/7281","144629007","02-Jul 2015 15:10pm","Nitrate Nitrogen","3.000","mg/L"
"M35/7281","144629007","02-Jul 2015 15:10pm","pH","7.5",""
"M35/7281","144629007","02-Jul 2015 15:10pm","pH (Field)","6.26",""
"M35/7281","144629007","02-Jul 2015 15:10pm","Potassium, Dissolved","1.140","mg/L"
"M35/7281","144629007","02-Jul 2015 15:10pm","Silica, Reactive","13.500","mg/L  as SiO2"
"M35/7281","144629007","02-Jul 2015 15:10pm","Sodium, Dissolved","8.700","mg/L"
"M35/7281","144629007","02-Jul 2015 15:10pm","Sulphate","12.700","mg/L"
"M35/7281","144629007","02-Jul 2015 15:10pm","Sum of anions","1.810","meq/L"
"M35/7281","144629007","02-Jul 2015 15:10pm","Sum of cations","1.860","meq/L"
"M35/7281","144629007","02-Jul 2015 15:10pm","Total Coliforms","<1.00","number/100mL"
"M35/7281","144629007","02-Jul 2015 15:10pm","Water Temperature (Field)","13.1","C"
"M35/7281","141408302","17-Apr 2015 10:45am","Alkalinity, Total","51.0","g/m3 as CaCO3"
"M35/7281","141408302","17-Apr 2015 10:45am","Bicarbonate","62.000","mg/L  at 25°C"
"M35/7281","141408302","17-Apr 2015 10:45am","Calcium, Dissolved","25.000","mg/L"
"M35/7281","141408302","17-Apr 2015 10:45am","Chloride","11.900","mg/L"
"M35/7281","141408302","17-Apr 2015 10:45am","Conductivity","19.3","mS/m"
"M35/7281","141408302","17-Apr 2015 10:45am","Conductivity (Field)","19.40","mS/m"
"M35/7281","141408302","17-Apr 2015 10:45am","Difference in Ion Balance","0.860","%"
"M35/7281","141408302","17-Apr 2015 10:45am","Dissolved Oxygen","7.560","mg/L"
"M35/7281","141408302","17-Apr 2015 10:45am","Dissolved Oxygen Saturation","72.000","%"
"M35/7281","141408302","17-Apr 2015 10:45am","E. coli","<1","MPN/100mL"
"M35/7281","141408302","17-Apr 2015 10:45am","Hardness, Total","72.000","g/m3 as CaCO3"
"M35/7281","141408302","17-Apr 2015 10:45am","Magnesium, Dissolved","2.600","mg/L"
"M35/7281","141408302","17-Apr 2015 10:45am","Nitrate Nitrogen","3.400","mg/L"
"M35/7281","141408302","17-Apr 2015 10:45am","pH","7.3",""
"M35/7281","141408302","17-Apr 2015 10:45am","pH (Field)","6.47",""
"M35/7281","141408302","17-Apr 2015 10:45am","Potassium, Dissolved","1.100","mg/L"
"M35/7281","141408302","17-Apr 2015 10:45am","Silica, Reactive","13.500","mg/L  as SiO2"
"M35/7281","141408302","17-Apr 2015 10:45am","Sodium, Dissolved","8.600","mg/L"
"M35/7281","141408302","17-Apr 2015 10:45am","Sulphate","13.800","mg/L"
"M35/7281","141408302","17-Apr 2015 10:45am","Sum of anions","1.870","meq/L"
"M35/7281","141408302","17-Apr 2015 10:45am","Sum of cations","1.840","meq/L"
"M35/7281","141408302","17-Apr 2015 10:45am","Total Coliforms","<1.00","number/100mL"
"M35/7281","141408302","17-Apr 2015 10:45am","Water Temperature (Field)","13.2","C"
"M35/7281","137403002","16-Jan 2015 08:15am","Alkalinity, Total","52.0","g/m3 as CaCO3"
"M35/7281","137403002","16-Jan 2015 08:15am","Bicarbonate","63.000","mg/L  at 25°C"
"M35/7281","137403002","16-Jan 2015 08:15am","Calcium, Dissolved","24.000","mg/L"
"M35/7281","137403002","16-Jan 2015 08:15am","Chloride","12.000","mg/L"
"M35/7281","137403002","16-Jan 2015 08:15am","Conductivity","19.6","mS/m"
"M35/7281","137403002","16-Jan 2015 08:15am","Conductivity (Field)","18.80","mS/m"
"M35/7281","137403002","16-Jan 2015 08:15am","Difference in Ion Balance","1.300","%"
"M35/7281","137403002","16-Jan 2015 08:15am","Dissolved Oxygen","8.700","mg/L"
"M35/7281","137403002","16-Jan 2015 08:15am","Dissolved Oxygen Saturation","83.000","%"
"M35/7281","137403002","16-Jan 2015 08:15am","E. coli","<1","MPN/100mL"
"M35/7281","137403002","16-Jan 2015 08:15am","Hardness, Total","73.000","g/m3 as CaCO3"
"M35/7281","137403002","16-Jan 2015 08:15am","Magnesium, Dissolved","3.100","mg/L"
"M35/7281","137403002","16-Jan 2015 08:15am","Nitrate Nitrogen","3.700","mg/L"
"M35/7281","137403002","16-Jan 2015 08:15am","pH","7.4",""
"M35/7281","137403002","16-Jan 2015 08:15am","pH (Field)","6.46",""
"M35/7281","137403002","16-Jan 2015 08:15am","Potassium, Dissolved","1.160","mg/L"
"M35/7281","137403002","16-Jan 2015 08:15am","Silica, Reactive","13.900","mg/L  as SiO2"
"M35/7281","137403002","16-Jan 2015 08:15am","Sodium, Dissolved","8.400","mg/L"
"M35/7281","137403002","16-Jan 2015 08:15am","Sulphate","12.300","mg/L"
"M35/7281","137403002","16-Jan 2015 08:15am","Sum of anions","1.900","meq/L"
"M35/7281","137403002","16-Jan 2015 08:15am","Sum of cations","1.850","meq/L"
"M35/7281","137403002","16-Jan 2015 08:15am","Total Coliforms","<1.00","number/100mL"
"M35/7281","137403002","16-Jan 2015 08:15am","Water Temperature (Field)","13.3","C"
"M35/7281","133548101","06-Oct 2014 09:45am","Alkalinity, Total","50.0","g/m3 as CaCO3"
"M35/7281","133548101","06-Oct 2014 09:45am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/7281","133548101","06-Oct 2014 09:45am","Bicarbonate","61.000","mg/L  at 25°C"
"M35/7281","133548101","06-Oct 2014 09:45am","Calcium, Dissolved","22.000","mg/L"
"M35/7281","133548101","06-Oct 2014 09:45am","Chloride","9.900","mg/L"
"M35/7281","133548101","06-Oct 2014 09:45am","Conductivity","18.1","mS/m"
"M35/7281","133548101","06-Oct 2014 09:45am","Conductivity (Field)","18.36","mS/m"
"M35/7281","133548101","06-Oct 2014 09:45am","Difference in Ion Balance","0.340","%"
"M35/7281","133548101","06-Oct 2014 09:45am","Dissolved Oxygen","7.350","mg/L"
"M35/7281","133548101","06-Oct 2014 09:45am","Dissolved Oxygen Saturation","72.400","%"
"M35/7281","133548101","06-Oct 2014 09:45am","Dissolved Reactive Phosphorus","0.0032","mg/L"
"M35/7281","133548101","06-Oct 2014 09:45am","E. coli","<1","MPN/100mL"
"M35/7281","133548101","06-Oct 2014 09:45am","Hardness, Total","67.000","g/m3 as CaCO3"
"M35/7281","133548101","06-Oct 2014 09:45am","Iron, Dissolved","<0.020","mg/L"
"M35/7281","133548101","06-Oct 2014 09:45am","Magnesium, Dissolved","2.800","mg/L"
"M35/7281","133548101","06-Oct 2014 09:45am","Manganese, Dissolved","0.0006","mg/L"
"M35/7281","133548101","06-Oct 2014 09:45am","Nitrate Nitrogen","3.000","mg/L"
"M35/7281","133548101","06-Oct 2014 09:45am","pH","7.3",""
"M35/7281","133548101","06-Oct 2014 09:45am","pH (Field)","6.53",""
"M35/7281","133548101","06-Oct 2014 09:45am","Potassium, Dissolved","1.140","mg/L"
"M35/7281","133548101","06-Oct 2014 09:45am","Silica, Reactive","13.200","mg/L  as SiO2"
"M35/7281","133548101","06-Oct 2014 09:45am","Sodium, Dissolved","7.600","mg/L"
"M35/7281","133548101","06-Oct 2014 09:45am","Sulphate","10.600","mg/L"
"M35/7281","133548101","06-Oct 2014 09:45am","Sum of anions","1.710","meq/L"
"M35/7281","133548101","06-Oct 2014 09:45am","Sum of cations","1.700","meq/L"
"M35/7281","133548101","06-Oct 2014 09:45am","Total Coliforms","<1.00","number/100mL"
"M35/7281","133548101","06-Oct 2014 09:45am","Total Dissolved Phosphorus","<0.004","mg/L"
"M35/7281","133548101","06-Oct 2014 09:45am","Total Dissolved Phosphorus Digestion","*",""
"M35/7281","133548101","06-Oct 2014 09:45am","Water Temperature (Field)","13.3","C"
"M35/7281","130179004","22-Jul 2014 13:15pm","Alkalinity, Total","50.0","g/m3 as CaCO3"
"M35/7281","130179004","22-Jul 2014 13:15pm","Bicarbonate","61.000","mg/L  at 25°C"
"M35/7281","130179004","22-Jul 2014 13:15pm","Calcium, Dissolved","23.000","mg/L"
"M35/7281","130179004","22-Jul 2014 13:15pm","Chloride","10.100","mg/L"
"M35/7281","130179004","22-Jul 2014 13:15pm","Conductivity","18.3","mS/m"
"M35/7281","130179004","22-Jul 2014 13:15pm","Difference in Ion Balance","0.700","%"
"M35/7281","130179004","22-Jul 2014 13:15pm","E. coli","<1","MPN/100mL"
"M35/7281","130179004","22-Jul 2014 13:15pm","Hardness, Total","69.000","g/m3 as CaCO3"
"M35/7281","130179004","22-Jul 2014 13:15pm","Magnesium, Dissolved","2.800","mg/L"
"M35/7281","130179004","22-Jul 2014 13:15pm","Nitrate Nitrogen","3.300","mg/L"
"M35/7281","130179004","22-Jul 2014 13:15pm","pH","7.2",""
"M35/7281","130179004","22-Jul 2014 13:15pm","Potassium, Dissolved","1.100","mg/L"
"M35/7281","130179004","22-Jul 2014 13:15pm","Silica, Reactive","13.300","mg/L  as SiO2"
"M35/7281","130179004","22-Jul 2014 13:15pm","Sodium, Dissolved","7.900","mg/L"
"M35/7281","130179004","22-Jul 2014 13:15pm","Sulphate","12.000","mg/L"
"M35/7281","130179004","22-Jul 2014 13:15pm","Sum of anions","1.770","meq/L"
"M35/7281","130179004","22-Jul 2014 13:15pm","Sum of cations","1.740","meq/L"
"M35/7281","130179004","22-Jul 2014 13:15pm","Total Coliforms","<1.00","number/100mL"
